Data,Retorno
2012-10-01,0.001829276290984394
2012-10-02,0.004654967456870995
2012-10-03,0.0016708059189851632
2012-10-04,-0.0020137658614781673
2012-10-05,0.005629726517861977
2012-10-08,-0.0010204540538559792
2012-10-09,0.007254318881978916
2012-10-10,0.005644976498702325
2012-10-11,-0.003919198828112536
2012-10-15,0.0014179569905643508
2012-10-16,-0.003299639277208777
2012-10-17,-0.0022923659908087313
2012-10-18,0.0009400909653873857
2012-10-19,0.007416186420182935
2012-10-22,0.0034539986296737712
2012-10-23,0.00788110314150714
2012-10-24,0.00599668928830055
2012-10-25,-0.003718225711893508
2012-10-26,-0.0035339504050713177
2012-10-29,0.0013665345940647722
2012-10-30,-0.0009348815817037393
2012-10-31,0.006171804436196471
2012-11-01,-0.005068608869834623
2012-11-05,-0.0023034035983225953
2012-11-06,-0.010272364897597419
2012-11-07,0.0008664829618936221
2012-11-08,0.007238094167836495
2012-11-09,-0.005561245158533734
2012-11-12,-0.0020152796440660037
2012-11-13,0.003744017799746313
2012-11-14,0.0043579424289144075
2012-11-16,0.0006142527161592248
2012-11-19,-0.008485322734949063
2012-11-20,0.012532636724323032
2012-11-21,0.015234598264149524
2012-11-22,-0.0035323788720463822
2012-11-23,-0.0017633369216769612
2012-11-26,0.009001835469003794
2012-11-27,0.0019336905983273756
2012-11-28,0.00012712455051988591
2012-11-29,-0.011577316293385431
2012-11-30,0.005696626786410475
2012-12-03,-0.00435410444817097
2012-12-04,0.007490530271644147
2012-12-05,-0.006671218758863895
2012-12-06,-0.001068093683542326
2012-12-07,-0.003815725059007402
2012-12-10,-0.0027577799231410793
2012-12-11,0.004131286672069523
2012-12-12,-0.00010140917211964862
2012-12-13,-0.0031804388969354225
2012-12-14,-0.0019000370795818622
2012-12-17,0.0004877342131723861
2012-12-18,-0.0021784628973843256
2012-12-19,-0.0051651391864059315
2012-12-20,-0.004636410331099405
2012-12-21,0.0015620059838592493
2012-12-24,0.0007996359234743178
2012-12-26,-0.00025405177053650085
2012-12-27,0.002894045892152919
2012-12-28,-0.000550707046742871
2012-12-31,0.005550782600574289
2013-01-02,-0.019387341851894946
2013-01-03,-0.004758637678399236
2013-01-04,0.0012543940459537328
2013-01-07,0.0021813019750713813
2013-01-08,0.0011962349210614676
2013-01-09,0.003661999830722573
2013-01-10,0.004861954608255337
2013-01-11,0.00032259361260922326
2013-01-14,-0.0037085993356708036
2013-01-15,0.001571426477843696
2013-01-16,0.0028008516385711335
2013-01-17,0.005162085061626076
2013-01-18,0.0038205827034141215
2013-01-21,0.005134397590290218
2013-01-22,0.004577669018400954
2013-01-23,-0.0030502008868097397
2013-01-24,0.005257030648237571
2013-01-25,-0.014378825166342035
2013-01-28,0.0061353231989678125
2013-01-29,0.00013094209098629683
2013-01-30,0.010011769762470646
2013-01-31,0.0026108626575847005
2013-02-01,0.0019918932101781195
2013-02-04,0.007352334913494962
2013-02-05,0.0025146071171939788
2013-02-06,0.0013387590110287562
2013-02-07,0.004512463564227742
2013-02-08,-0.005029806407140236
2013-02-13,-6.579588298660788e-05
2013-02-14,0.0044679739639481575
2013-02-15,0.00557668810215417
2013-02-18,0.00024119029248126367
2013-02-19,0.005837474891531302
2013-02-20,0.0033640111581265675
2013-02-21,-0.006612358055868239
2013-02-22,0.0028924656544289107
2013-02-25,0.004835267646938757
2013-02-26,0.0038745673630915523
2013-02-27,-0.006060360095299977
2013-02-28,0.002957518872950482
2013-03-01,0.0030180193146194245
2013-03-04,0.003782430497093925
2013-03-05,0.0025933610257902195
2013-03-06,-0.012891318461888845
2013-03-07,-0.002587236675579585
2013-03-08,0.005632087038298206
2013-03-11,0.0013228499151731743
2013-03-12,-0.00022694906657272362
2013-03-13,0.006545715456706347
2013-03-14,-0.0017200548571101315
2013-03-15,-0.0017830928296784787
2013-03-18,-0.0003139285734466979
2013-03-19,0.005169817398456011
2013-03-20,-0.0036792398333942433
2013-03-21,0.0024237027957836332
2013-03-22,-0.008577622736106738
2013-03-25,0.0063121630436786536
2013-03-26,-0.0021947434307652003
2013-03-27,-0.0012625549447621287
2013-03-28,0.00538308401575982
2013-04-01,0.005271670681821217
2013-04-02,0.002184688248275224
2013-04-03,-0.004663101021871174
2013-04-04,0.010906891299621746
2013-04-05,0.003516718363075766
2013-04-08,-0.0002785781166854129
2013-04-09,-0.0027753102869789714
2013-04-10,0.0012439324507043104
2013-04-11,0.002593695006139596
2013-04-12,0.00037776079875651014
2013-04-15,0.00653761767286154
2013-04-16,0.0006692662778879921
2013-04-17,0.0007561335760561949
2013-04-18,0.0018302418575992796
2013-04-19,-0.0038716621614895974
2013-04-22,-0.006563561047675193
2013-04-23,-0.0019483293628426157
2013-04-24,0.0027903033027079083
2013-04-25,0.002975399882376717
2013-04-26,-0.0014436873436605158
2013-04-29,-0.0063169874056238084
2013-04-30,-0.00021369092470924222
2013-05-02,0.005602572706689513
2013-05-03,-0.004219971497701702
2013-05-06,-0.0011309425422918462
2013-05-07,-0.002490571308619849
2013-05-08,0.003580259640328709
2013-05-09,0.001531312956494446
2013-05-10,0.002912082398830007
2013-05-13,-0.00013914913756729597
2013-05-14,-0.002640772453486484
2013-05-15,0.004394989297021201
2013-05-16,0.0035125747615547542
2013-05-17,0.0005665069213460772
2013-05-20,-0.0022399709843974325
2013-05-21,0.0007741288476872388
2013-05-22,0.0032097551006355918
2013-05-23,-0.004807421285618951
2013-05-24,0.0006461500488332828
2013-05-27,-0.0020768355066309585
2013-05-28,0.0061953258142197765
2013-05-29,0.0056776205199486895
2013-05-31,0.006795760200172696
2013-06-03,-0.0020303490768198706
2013-06-04,-0.0004930646972245434
2013-06-05,0.01118303684259181
2013-06-06,0.003112561713113138
2013-06-07,0.0076463924811120965
2013-06-10,-0.0009876790910965383
2013-06-11,0.005586445239078364
2013-06-12,-0.0026069530009782405
2013-06-13,-0.002959454519374294
2013-06-14,0.006658495989454005
2013-06-17,0.006956285233137072
2013-06-18,-0.00480272723479247
2013-06-19,0.00566012545675898
2013-06-20,-0.007306030993741386
2013-06-21,0.002803552782460361
2013-06-24,0.008086627357570597
2013-06-25,-0.005177151193421103
2013-06-26,0.010978961251317365
2013-06-27,-0.0012097584009824747
2013-06-28,0.0029350824031528777
2013-07-01,0.005088496729840575
2013-07-02,0.008146942997058204
2013-07-03,0.0005503512454376747
2013-07-04,-0.003279406025410103
2013-07-05,0.007925116902482321
2013-07-08,0.006581281887464874
2013-07-09,-0.004138817230235237
2013-07-10,-0.011354318432045707
2013-07-11,-0.00019099866266325538
2013-07-12,0.006571920280166843
2013-07-15,-0.004466308787325013
2013-07-16,-0.00260022475171795
2013-07-17,-0.004576774881476453
2013-07-18,-0.0006258897874347191
2013-07-19,-5.906960216561785e-05
2013-07-22,-0.0034075698769687746
2013-07-23,-0.0012889212484273882
2013-07-24,0.007538219050493344
2013-07-25,-8.955879058702987e-05
2013-07-26,-0.00037271217767165243
2013-07-29,0.000414133927303606
2013-07-30,0.00011812395837318412
2013-07-31,0.0021860305606071773
2013-08-01,-0.0038371824201417493
2013-08-02,0.00526159170823437
2013-08-05,0.003629036292780885
2013-08-06,0.002051600336304471
2013-08-07,-0.004635450715043121
2013-08-08,-0.008729618002237038
2013-08-09,-0.0012648381073383508
2013-08-12,-0.0025471919120721997
2013-08-13,-0.006247503103591123
2013-08-14,-0.013357772722428218
2013-08-15,-0.008391078259849638
2013-08-16,-0.003243851984296109
2013-08-19,-0.0035165249708768442
2013-08-20,0.005250554054000434
2013-08-21,-0.0019145807433961215
2013-08-22,-0.010206807311639143
2013-08-23,0.000325596927142513
2013-08-26,0.004446488883579569
2013-08-27,0.009801708812891885
2013-08-28,0.0031634793918007276
2013-08-29,0.00810177947888513
2013-08-30,-0.0020795108310686095
2013-09-02,-0.021007604395152257
2013-09-03,0.0012117046925346209
2013-09-04,0.00789727732350931
2013-09-05,-0.003961630684427786
2013-09-06,-0.013936177316546394
2013-09-09,0.0133211756980951
2013-09-10,0.002688410400375041
2013-09-11,0.00273137319290484
2013-09-12,0.0005101662540589746
2013-09-13,-0.001549715945182495
2013-09-16,0.002566555209081889
2013-09-17,-0.0070335856322055745
2013-09-18,-0.0033631979656972844
2013-09-19,0.003372189922258073
2013-09-20,0.003940040707129944
2013-09-23,-0.0008901606748917823
2013-09-24,0.0029415660181904
2013-09-25,0.002662937277921662
2013-09-26,0.010618963047027474
2013-09-27,0.0057285976293079965
2013-09-30,0.011972491688737819
2013-10-01,-0.007609636803099451
2013-10-02,0.0015465672841210587
2013-10-03,0.004597941238310144
2013-10-04,-0.004171270381763459
2013-10-07,0.010617496993701625
2013-10-08,0.0005775070298008611
2013-10-09,0.003269183977127277
2013-10-10,0.002013527607613641
2013-10-11,-0.00020651973597007878
2013-10-14,-0.005263053220092906
2013-10-15,-0.015917114461585613
2013-10-16,-0.0145808589230072
2013-10-17,0.006862968564004923
2013-10-18,0.006266645090692746
2013-10-21,-0.0062427329836383105
2013-10-22,-0.0018030794918513227
2013-10-23,0.004577176712233566
2013-10-24,0.0024012987075097136
2013-10-25,0.008250689698422464
2013-10-28,-0.009533641371600399
2013-10-29,0.007066618586439866
2013-10-30,0.006943688250685476
2013-10-31,0.011526324254490294
2013-11-01,0.001684402518881134
2013-11-04,-0.004768488406822868
2013-11-05,0.0009409331622214356
2013-11-06,-0.004939991091159501
2013-11-07,0.007626384832180921
2013-11-08,0.004823320073411352
2013-11-11,-0.00012626749592814512
2013-11-12,0.00975048106189802
2013-11-13,0.0007349641171288113
2013-11-14,0.002662221942414611
2013-11-18,-0.007488708121403342
2013-11-19,0.0004209000394870266
2013-11-20,-0.02467435959430675
2013-11-21,-0.014503900441456552
2013-11-22,0.00255935354824266
2013-11-25,0.005418381896567848
2013-11-26,0.00905925518886841
2013-11-27,-0.0021899834952860964
2013-11-28,0.001797910231632116
2013-11-29,-0.0012368338713435456
2013-12-02,0.011944915442390736
2013-12-03,0.001772951927157429
2013-12-04,-0.002521381694583047
2013-12-05,0.001889932550071638
2013-12-06,0.003020627228395689
2013-12-09,-0.00044453205759109604
2013-12-10,0.00043236039588401276
2013-12-11,0.00492469381186833
2013-12-12,-0.0008100364858549813
2013-12-13,-0.0017381290378282177
2013-12-16,0.0014646968388483117
2013-12-17,0.00597455533340141
2013-12-18,-0.004989209107064574
2013-12-19,0.016657251286307684
2013-12-20,-0.00541899625586717
2013-12-23,2.2527909530278833e-05
2013-12-24,-0.0007322714215550752
2013-12-26,0.003169584797588776
2013-12-27,-0.0009809384655500297
2013-12-30,0.002125212115157593
2013-12-31,0.006709615597242369
2014-01-02,0.02627224960742569
2014-01-03,0.0020702177139411138
2014-01-06,-0.0023269487526940136
2014-01-07,0.0028032665855519667
2014-01-08,-0.003289749659881158
2014-01-09,0.008724009978074987
2014-01-10,0.00044787593571604667
2014-01-13,0.005524780327827994
2014-01-14,0.005787559349186067
2014-01-15,-0.0020349837406153926
2014-01-16,0.004230460931674784
2014-01-17,0.0002562138556543303
2014-01-20,0.002359803771652569
2014-01-21,-0.000949775662224539
2014-01-22,-0.003761892184744542
2014-01-23,0.005737284189654579
2014-01-24,0.002526603011390849
2014-01-27,-0.002414769081222512
2014-01-28,0.0035559074288196157
2014-01-29,0.0016351796315732248
2014-01-30,-0.00042506303441336435
2014-01-31,-0.0052228200596222685
2014-02-03,0.0015901965052078637
2014-02-04,-0.006333698612405958
2014-02-05,0.0008051283078394089
2014-02-06,-0.004762258138744424
2014-02-07,-0.003313327669075772
2014-02-10,-0.0024883000567514912
2014-02-11,0.0021183876774963917
2014-02-12,0.000645375319992425
2014-02-13,0.0005980224923636257
2014-02-14,0.0027614720977005014
2014-02-17,-0.0005032802408160286
2014-02-18,-0.013348196443621951
2014-02-19,0.001472816972625468
2014-02-20,0.0038337267266714825
2014-02-21,0.005958462496851613
2014-02-24,0.006091927922918794
2014-02-25,0.00502440539972171
2014-02-26,0.0036198022935516327
2014-02-27,-0.0026988687349563945
2014-02-28,0.0029303308495067792
2014-03-05,0.0032532031816796536
2014-03-06,-0.0022176621148722875
2014-03-07,0.002800445081970082
2014-03-10,0.0014584440970752954
2014-03-11,0.004797941905543057
2014-03-12,-0.0024625478490006847
2014-03-13,0.010154432857802265
2014-03-14,0.006706346311390998
2014-03-17,0.0014709714858047729
2014-03-18,-0.00019543308921798896
2014-03-19,0.0026632376689033066
2014-03-20,-0.005154645087347753
2014-03-21,0.003043977526345776
2014-03-24,-0.0018670910548421737
2014-03-25,0.002810340567285685
2014-03-26,-0.002145549667793789
2014-03-27,-0.008442203934598158
2014-03-28,0.0033844742097985936
2014-03-31,0.00524246841392384
2014-04-01,-0.005060132720089872
2014-04-02,-0.000487388676862599
2014-04-03,0.0019235053997141982
2014-04-04,0.003651896001157784
2014-04-07,-0.01259280748121483
2014-04-08,0.0061363608907716305
2014-04-09,0.0023111173116696637
2014-04-10,0.003001138769452627
2014-04-11,-0.008855357903135075
2014-04-14,0.006943238691601072
2014-04-15,0.007915725225417836
2014-04-16,0.0011764809327092784
2014-04-17,-0.005521526433844293
2014-04-22,0.003500358678939275
2014-04-23,-0.0004262968829510383
2014-04-24,-0.0022773759418804884
2014-04-25,-0.0027356258808087786
2014-04-28,0.00111825842071811
2014-04-29,-0.005578896082343521
2014-04-30,0.00804328930701148
2014-05-02,0.0011325018580425894
2014-05-05,-0.0002566020707458483
2014-05-06,-0.005170206195648563
2014-05-07,0.006928869132943882
2014-05-08,0.00629363958468887
2014-05-09,0.004521645944227437
2014-05-12,-0.0005553771990089995
2014-05-13,0.003374023757766187
2014-05-14,-0.00265123597751149
2014-05-15,-0.00297935834524643
2014-05-16,0.006169880735707123
2014-05-19,0.0009665578821647092
2014-05-20,0.0032747560492629724
2014-05-21,0.00569098373693544
2014-05-22,0.0024321210971660623
2014-05-23,0.0025992545710988857
2014-05-26,0.0024942182069347396
2014-05-27,0.004761905634458108
2014-05-28,0.00197838580875076
2014-05-29,0.010181868742421107
2014-05-30,0.006540830820241039
2014-06-02,-0.003587987239716317
2014-06-03,0.0018759917531538939
2014-06-04,0.005385177925841589
2014-06-05,0.0037323514577503047
2014-06-06,-0.01134542000227301
2014-06-09,-0.0011076940441524519
2014-06-10,0.0041464221082074815
2014-06-11,-0.011602112003973986
2014-06-12,0.002794798363766171
2014-06-13,0.0066005545767156
2014-06-16,-0.0003874364950886555
2014-06-17,0.00822703750164222
2014-06-18,0.002818865234583745
2014-06-20,-1.5814264968661007e-06
2014-06-23,8.174957889006684e-05
2014-06-24,0.0022083744742278366
2014-06-25,0.008378155524312758
2014-06-26,0.002457800677801547
2014-06-27,0.000500919613173112
2014-06-30,0.0026552044866310354
2014-07-01,-0.00409444286579419
2014-07-02,0.002105751767436992
2014-07-03,-0.006518013325776506
2014-07-04,0.0025723412481688523
2014-07-07,0.003372795559048125
2014-07-08,0.0003458610646185356
2014-07-09,-0.004671104180159258
2014-07-10,-0.02279130434281096
2014-07-11,0.0032968249352451906
2014-07-14,-0.007635324958294332
2014-07-15,-0.004744585605534257
2014-07-16,-0.0006272433234155717
2014-07-17,-0.0039002807411009366
2014-07-18,-0.01763948149726302
2014-07-21,0.0022849734320904425
2014-07-22,0.0007913973723954193
2014-07-23,0.007125839055424077
2014-07-24,-0.00356267613325556
2014-07-25,-0.003805461066556437
2014-07-28,0.0026649890983807545
2014-07-29,0.0002573166442110253
2014-07-30,-0.0036430208707023404
2014-07-31,0.00586660144850315
2014-08-01,-0.0018491755201853755
2014-08-04,-0.0003760056970337766
2014-08-05,-0.0002333113340097226
2014-08-06,-0.0031102746592841513
2014-08-07,0.0012472488088981493
2014-08-08,0.011637753596519529
2014-08-11,-0.006871924545322039
2014-08-12,0.002551868982080485
2014-08-13,0.010894951551708942
2014-08-14,-0.0022835989246822175
2014-08-15,-0.007513926379169367
2014-08-18,-0.007343098285750305
2014-08-19,-0.0023072234317041973
2014-08-20,0.0027846284441011004
2014-08-21,0.002501277105020794
2014-08-22,0.003741815207543242
2014-08-25,-0.006018535810316306
2014-08-26,0.003793842204458997
2014-08-27,-0.00200723056365526
2014-08-28,0.0004791038285858473
2014-08-29,-0.002975322451851503
2014-09-01,0.004627856336166136
2014-09-02,-0.005573232777685844
2014-09-03,0.004291049024522708
2014-09-04,0.009193783728211447
2014-09-05,0.0011990042823473157
2014-09-08,0.004853340434903819
2014-09-09,-0.0065481217945116965
2014-09-10,0.0033256652791331387
2014-09-11,0.00415861672213369
2014-09-12,0.010284317413660204
2014-09-15,-0.00826450773258347
2014-09-16,-0.01049037380472928
2014-09-17,0.0020583289617988054
2014-09-18,0.0036871294885414407
2014-09-19,0.010163235620440192
2014-09-22,-0.0028166683398670456
2014-09-23,0.003988546270883964
2014-09-24,0.001446586120740223
2014-09-25,0.003877983375524474
2014-09-26,-0.006895151826584067
2014-09-29,0.01648475798367155
2014-09-30,0.005231240601940357
2014-10-01,0.00434623245760446
2014-10-02,-0.004626065613782759
2014-10-03,-0.002062685909798301
2014-10-06,-0.013470653227160234
2014-10-07,-0.00044442088923590806
2014-10-08,0.00227114200868872
2014-10-09,-0.012151230412873248
2014-10-10,0.01351685328664809
2014-10-13,-0.008739852441053353
2014-10-14,-0.0011317364724288126
2014-10-15,0.010920807888793016
2014-10-16,0.013847609041842235
2014-10-17,-0.002147611941363148
2014-10-20,0.006610657862886615
2014-10-21,0.001754121559670807
2014-10-22,-0.004689848081874892
2014-10-23,0.00360006561842785
2014-10-24,0.003931265148692686
2014-10-27,0.018505175445439503
2014-10-28,-0.006580587040689423
2014-10-29,0.01632444678189815
2014-10-30,-0.011447067387169607
2014-10-31,-0.009761369939741082
2014-11-03,-0.0011835430993411
2014-11-04,0.0012818898607869222
2014-11-05,0.0058542749685766005
2014-11-06,-0.0007648368393095017
2014-11-07,-0.0026759858552839466
2014-11-10,0.0046811760166158844
2014-11-11,0.006131803668021796
2014-11-12,0.005575088662661987
2014-11-13,0.0009248334252753843
2014-11-14,-0.0029168766852744055
2014-11-17,-0.0021212368848747554
2014-11-18,-0.004591869925587355
2014-11-19,-0.006628438461248165
2014-11-20,0.01884830477779542
2014-11-21,-0.029754520548237906
2014-11-24,0.010178080193446348
2014-11-25,-0.0035199536355591254
2014-11-26,0.0007663147250644986
2014-11-27,0.010983975131463986
2014-11-28,0.0063350715094241394
2014-12-01,0.0063370238937296985
2014-12-02,0.007237126617303913
2014-12-03,-0.0020661734136003806
2014-12-04,0.006594956439493593
2014-12-05,-0.007968998499941149
2014-12-08,0.0074138348381558306
2014-12-09,-0.007166921508046098
2014-12-10,0.007056317668577616
2014-12-11,-0.010121542979581788
2014-12-12,0.01358490025110326
2014-12-15,0.00636164170778164
2014-12-16,-0.001686925726768762
2014-12-17,-0.004902164412131094
2014-12-18,-0.0021745696715693708
2014-12-19,0.00029071388428336675
2014-12-22,0.0005061696639272473
2014-12-23,-0.00021088173657224374
2014-12-24,0.012940379824353254
2014-12-26,0.02897846406311655
2014-12-29,0.006095080399903807
2014-12-30,0.0019116248336099595
2014-12-31,-0.011701975157897504
2015-01-02,0.021494340602814743
2015-01-05,-0.0025797468120734024
2015-01-06,-0.013870337883326478
2015-01-07,-0.0015724930017995131
2015-01-08,-0.008553449065444196
2015-01-09,-0.003534176335252326
2015-01-12,-0.006271765123682882
2015-01-13,0.0028590147016556156
2015-01-14,0.007074349595729945
2015-01-15,-0.0009446107873847254
2015-01-16,-0.0008358357746400813
2015-01-19,0.0013956427138792638
2015-01-20,0.0016523368039103037
2015-01-21,0.0015163420930990323
2015-01-22,-0.0035621776965865104
2015-01-23,-0.0014508946740000583
2015-01-26,-0.002964014119011593
2015-01-27,-0.006425253437711054
2015-01-28,0.010099790941429543
2015-01-29,-0.0014111556506395395
2015-01-30,-0.011817378949035007
2015-02-02,0.0020408563071254715
2015-02-03,-0.013533640459499341
2015-02-04,-0.007880148784072838
2015-02-05,0.011828084363830316
2015-02-06,-0.003489671351374679
2015-02-09,-0.0008792758083382424
2015-02-10,0.004292663368322236
2015-02-11,0.0009255535504641976
2015-02-12,-0.0026632931385716097
2015-02-13,0.003161835188271178
2015-02-18,0.00840957249111507
2015-02-19,0.00520902161448511
2015-02-20,0.000329533005095195
2015-02-23,-0.004304378979630097
2015-02-24,-0.002120739854893805
2015-02-25,0.004318212891267326
2015-02-26,0.010433773180698491
2015-02-27,-0.0036926790285152222
2015-03-02,-0.00014059609794581096
2015-03-03,-0.005805317993692438
2015-03-04,0.0010742714129328146
2015-03-05,0.006280040477551374
2015-03-06,0.0023574514305928496
2015-03-09,-0.00011551063160497588
2015-03-10,0.011585209713624645
2015-03-11,0.000466700056714231
2015-03-12,0.009489687043405137
2015-03-13,-0.0030921887606959464
2015-03-16,0.0007823275978910971
2015-03-17,-0.0058363370825671446
2015-03-18,0.004364450646122675
2015-03-19,0.002035959096418072
2015-03-20,0.0008315142448429569
2015-03-23,0.006152791139513614
2015-03-24,0.001432090314880563
2015-03-25,-0.004209164895011441
2015-03-26,0.0038921010882204676
2015-03-27,-0.00326297967823852
2015-03-30,-0.0017217939575975283
2015-03-31,-0.00030383937627820323
2015-04-01,-0.004685173036633183
2015-04-02,-0.0019996002440441085
2015-04-06,0.005677716177361791
2015-04-07,-0.008599686247107052
2015-04-08,0.0004625469376837721
2015-04-09,0.0040426101326991315
2015-04-10,0.004247528620373142
2015-04-13,0.00017273170941600746
2015-04-14,0.004087300717204201
2015-04-15,-0.0023777047116609884
2015-04-16,0.0041615866676743
